1230795952748974080,"RT @shahi_2d: لاتشيل هم أي مشوار! الشقردي دايم بالخدمة ويوصل لك اللي تبي بأقل سعر ممكن تتخيله 👌🥰

رابط التطبيق📲
https://t.co/QXoGJvHvVf

كو…",2020-02-21 10:06:36,Twitter for Android,,31,0
1230795943378870272,"RT @shahi_2d: كوووود خصم هائل من تطبيق شقردى على أول طلب خصم 30%
من خلال هذا الكود⁦❤️⁩Hail3❤️shaima ⁦❤️⁩ الرمز الترويجى

تطبيق شقردى افضل ت…",2020-02-21 10:06:34,Twitter for Android,,31,0
1230795929319596034,"RT @shahi_2d: ناقصك أغراض من السوبرماركت؟ الشقردي بالخدمة 🙋🏽‍♂️ كل أغراضك يجيبها وبسعر خرافي 🤑
رابط التطبيق📲
https://t.co/QXoGJvHvVf
كود خص…",2020-02-21 10:06:31,Twitter for Android,,32,0
1230795768287510529,"Car Seat Cabrio Fix of Maxi Cosi - Gray
 الان ولأول مرة
 
 نون 😻 Cool41 😻
 اناس 😻 SAHLSL 😻
 ماماز اند باباز 😻 SAHL… https://t.co/8AjZ0WxPMo",2020-02-21 10:05:52,Mobile Web (M2),,0,0
1230795749983760385,"خصم هائل على أول طلب🔥 
من خلال هذا الكود👈(Ayoor1) 
حمل التطبيق من المتجر وضع الكود في خانة الرمز الترويجى😉
شقردى اف… https://t.co/CjMnS9Injj",2020-02-21 10:05:48,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x109127790>, id='08b2d74428e2ca88', url='https://api.twitter.com/1.1/geo/id/08b2d74428e2ca88.json', place_type='country', name='Kingdom of Saudi Arabia', full_name='Kingdom of Saudi Arabia', country_code='SA', country='Kingdom of Saudi Arabia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x109127790>, type='Polygon', coordinates=[[[34.567591, 16.3590225], [55.6666671, 16.3590225], [55.6666671, 32.1608222], [34.567591, 32.1608222]]]), attributes={})",0,0
1230795681704685568,"RT @shahi_2d: لاتشيل هم أي مشوار! الشقردي دايم بالخدمة ويوصل لك اللي تبي بأقل سعر ممكن تتخيله 👌🥰

رابط التطبيق📲
https://t.co/QXoGJvHvVf

كو…",2020-02-21 10:05:32,Twitter for Android,,31,0
1230795675031547904,"RT @shahi_2d: كوووود خصم هائل من تطبيق شقردى على أول طلب خصم 30%
من خلال هذا الكود⁦❤️⁩Hail3❤️shaima ⁦❤️⁩ الرمز الترويجى

تطبيق شقردى افضل ت…",2020-02-21 10:05:30,Twitter for Android,,31,0
1230795670761680896,"كوووووود خصم من تطبيق شقردى (alaa)👉👉👉

👈 الكود يخصملك على أول طلب فقط 
👈الكود يخصملك 30%

👈 شقردى صار افضل تطبيقات… https://t.co/pGRRdnlpHc",2020-02-21 10:05:29,Twitter for Android,,0,0
1230795659164426242,"RT @shahi_2d: ناقصك أغراض من السوبرماركت؟ الشقردي بالخدمة 🙋🏽‍♂️ كل أغراضك يجيبها وبسعر خرافي 🤑
رابط التطبيق📲
https://t.co/QXoGJvHvVf
كود خص…",2020-02-21 10:05:26,Twitter for Android,,32,0
1230795635802198016,"كوووووود خصم من تطبيق شقردى (alaa)👉👉👉

👈 الكود يخصملك على أول طلب فقط 
👈الكود يخصملك 30%

👈 شقردى صار افضل تطبيقات… https://t.co/65znwcpRVz",2020-02-21 10:05:21,Twitter for Android,,0,0
1230795598275792896,"كوووووود خصم من تطبيق شقردى (alaa)👉👉👉

👈 الكود يخصملك على أول طلب فقط 
👈الكود يخصملك 30%

👈 شقردى صار افضل تطبيقات… https://t.co/q6Ox9YBRbM",2020-02-21 10:05:12,Twitter for Android,,0,0
